"{""id"": ""5e5bc9c3e0c333e0518de573"""," ""raw_tweet"": ""RT @IamSaiDharamTej: This tweet shows your grace and super sense of humour... #respect and  #love from my motherland...thank you ????????"""," ""processed_tweet"": "" grace motherland you of this sense super your humour rt my love ???????? thank from and shows respect iamsaidharamtej twet"""," ""label"": ""excitement""}"
"{""id"": ""5e5bc9c4e0c333e0518de575"""," ""raw_tweet"": ""I love this song ?????? @POPSMOKE10 #flawsandall #popsmoke #beauty #beyourself #sexy #love #blackisbeautiful #instagram    https://t.co/V5prBvmuME"""," ""processed_tweet"": "" this song i blackisbeautiful song love instagram    htps v5prbvmume popsmoke t co sexy beauty popsmoke10 beyourself flawsandal"""," ""label"": ""surprise""}"
"{""id"": ""5e5bc9c4e0c333e0518de577"""," ""raw_tweet"": ""RT @NotoriousDBT: #ThePornstarLeague \nWeek-20 (match 24)\n\nAshlynn Brooke (11-8-0)\nVs. \nGina Valentina (9-3-0)\n\nThank you for your #Like and """," ""processed_tweet"": "" thank valentina you thepornstarleague broke like your """," ""label"": ""happy""}"
"{""id"": ""5e5bc9c5e0c333e0518de579"""," ""raw_tweet"": ""Relax Time with my love ???? #love #instagood #like #follow #photooftheday #happy #instagram #photography #beautiful  https://t.co/choQBC2aV1"""," ""processed_tweet"": ""happy my love photography htps instagod t beautiful  photoftheday co like folow my relax time with instagram""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9c7e0c333e0518de57b"""," ""raw_tweet"": ""$10each #SassyPiecesByKymm???? #JewelryLady #mombosslife \n#Love #giftsforher #jewelrylover #momboss #colorful #beauty    https://t.co/9H4iRNdeya"""," ""processed_tweet"": "" jewelrylady love beauty    htps 9h4irndeya t co momboslife sasypiecesbykym???? giftsforher jewelrylover mombos 10each colorful \n"""," ""label"": ""excitement""}"
"{""id"": ""5e5bc9c7e0c333e0518de57d"""," ""raw_tweet"": ""#NowPlaying Tiffany Bynoe @TiffanyBynoeME - Shame on Delicious #Love #Radio https://t.co/2eCpAK1a88"""," ""processed_tweet"": ""bynoe  love htps shame 2ecpak1a88 nowplaying on t tifany co delicious radio tifanybynoeme"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9c8e0c333e0518de57f"""," ""raw_tweet"": ""RT @IaN_AnToni: Typical Banda Aceh Cuisine ????????\n.\n.\n.\n.\n.\n.\n#instago #instadaily #instatraveling #vacation #love #travel #holiday #ontheroad   """," ""processed_tweet"": "" aceh cuisine instatraveling travel ontheroad    love antoni ????????\n instadaily banda vacation holiday typical rt ian \n instago"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9cae0c333e0518de581"""," ""raw_tweet"": ""RT @resse89: I love this song ?????? @POPSMOKE10 #flawsandall #popsmoke #beauty #beyourself #sexy #love #blackisbeautiful #instagram #shaderoom   """," ""processed_tweet"": "" I love this song shaderom    i blackisbeautiful love song popsmoke rese89 sexy beauty popsmoke10 beyourself flawsandal rt instagram""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9cbe0c333e0518de583"""," ""raw_tweet"": ""RT @conwaybowman: Opening Day. #baseball #brothers #family #love #spring @mishfish49 https://t.co/6MpVRXBsOf"""," ""processed_tweet"": "" conwaybowman spring day love family htps 6mpvrxbsof mishfish49 t co brothers rt opening basebal"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9cbe0c333e0518de585"""," ""raw_tweet"": ""Psalm 95:6 Come  let us bow down in worship \nlet us kneel before the Lord our Maker.\nworship God you can just feel    https://t.co/BTp4BTRj3y"""," ""processed_tweet"": "" come let us bow down in worship \nlet us kneel before the lord our maker.\nworship god you can just feel ""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9cbe0c333e0518de587"""," ""raw_tweet"": ""RT @pagicstudio: 30 days of logos\nLogo 17 - Bride things\n\nBlog &amp; website for brides\n\n#bride #wedding #marriage #love #fashion #bridal #make   """," ""processed_tweet"": "" days 30 weding of bride things\n\nblog mariage brides\n\n logos\nlogo make    17 amp fashion pagicstudio bride website love rt for bridal"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9cde0c333e0518de589"""," ""raw_tweet"": ""RT @danieldokter: Us  today ????\n   \n#family #getaway #trip #brastagi  #love #kids @ Gundaling Farmstead https://t.co/9GY2C8t4Xg"""," ""processed_tweet"": "" us  kids brastagi love htps gundaling trip t co 9gy2c8t4xg today danieldokter ????\n   \n rt farmstead getaway family"""," ""label"": ""surprise""}"
"{""id"": ""5e5bc9cfe0c333e0518de58b"""," ""raw_tweet"": ""RT @IamSaiDharamTej: This tweet shows your grace and super sense of humour... #respect and  #love from my motherland...thank you ????????"""," ""processed_tweet"": "" grace motherland you of this sense super your humour rt my love ???????? thank from and shows respect iamsaidharamtej twet"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9d0e0c333e0518de58d"""," ""raw_tweet"": ""O.U.T. -OriginaleUnicoTutto-\nWebsite Shop:\nhttps://t.co/R3IgL9ZjiS\n\n#shoppingonline #shoponline #shop #love #tshirt    https://t.co/ESK9MBTrxp"""," ""processed_tweet"": "" \nwebsite u o \nhtps shoponline love tshirt    htps t co shop originaleunicotuto shopingonline esk9mbtrxp r3igl9zjis\n\n shop t"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9d3e0c333e0518de58f"""," ""raw_tweet"": ""wow SHE"""," ""processed_tweet"": ""she wow"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9d4e0c333e0518de591"""," ""raw_tweet"": ""RT @GreggMasters: There are many different kinds and strengths of #Love. Do your best to recognize and appreciate each one of them today...   """," ""processed_tweet"": "" are there best     of kinds do diferent your apreciate gregmasters them one love to and many each today strengths recognize rt"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9d4e0c333e0518de593"""," ""raw_tweet"": ""RT @SonySABTV: Bikram and Bala are trying to take over the coal mafia! But will they do it together or will someone come between them?    \n\nW   """," ""processed_tweet"": "" bikram someone are together mafia the betwen    \n\nw    bala coal but come or do trying they them take sonysabtv to wil and rt over it""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9d5e0c333e0518de595"""," ""raw_tweet"": ""RT @brenteverett: My new BF! It   s official! @Reyallenking @andrea_suarez_x @lucasent @michaellucasNYC @queermenow #gay #gaylove #love #quee   """," ""processed_tweet"": "" oficial quermenow brenteveret new andrea gaylove suarez love lucasent my gay que    it   s bf michaelucasnyc reyalenking rt x""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9d6e0c333e0518de597"""," ""raw_tweet"": ""One of our favorite new dresses paired with a denim jackets and short booties {that are 60% off!} for the perfect t    https://t.co/3jFwhZx90D"""," ""processed_tweet"": ""a  are htps jackets co the t    60 of {that } denim our one t boties favorite perfect dreses with of paired short new and for 3jfwhzx90d"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9d7e0c333e0518de599"""," ""raw_tweet"": ""@ChristIsComing4 the Kingdom is HERE AT HAND NOW! Heaven begins in our hearts w/the Presence of the Most Holy Spiri    https://t.co/QMdVGUplh7"""," ""processed_tweet"": "" in htps holy co the hearts spiri    of now our t presence most qmdvguplh7 is begins heaven here at christiscoming4 hand w kingdom"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9d7e0c333e0518de59b"""," ""raw_tweet"": ""RT @GreggMasters: I wanted this to be a reminder that we have an obligation and responsibility to live in #Peace #Kindness and #Love. \nIt   s   """," ""processed_tweet"": "" this a in kindnes be that an reminder obligation we responsibility i peace gregmasters live wanted have love to \nit   s    and rt"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9dee0c333e0518de59d"""," ""raw_tweet"": ""Wtf is she trying not eat the baby?"""," ""processed_tweet"": ""baby eat trying she the wtf not is"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9dfe0c333e0518de59f"""," ""raw_tweet"": ""If you want to #achieve #greater #business #success  you must have happy #customers. #Madhur #Maini is the best app    https://t.co/XYCFWpCKwM"""," ""processed_tweet"": "" htps maini co the best you xycfwpckwm greater achieve suces  t customers ap    hapy must madhur want is have to busines if"""," ""label"": ""happy""}"
"{""id"": ""5e5bc9e0e0c333e0518de5a1"""," ""raw_tweet"": ""RT @IamSaiDharamTej: This tweet shows your grace and super sense of humour... #respect and  #love from my motherland...thank you ????????"""," ""processed_tweet"": "" grace motherland you of this sense super your humour rt my love ???????? thank from and shows respect iamsaidharamtej twet"""," ""label"": ""excitement""}"
"{""id"": ""5e5bc9e2e0c333e0518de5a3"""," ""raw_tweet"": ""RT @colonriveraMD: Morning #morning #goodmorning #love #sunrise #nature #photography #instagood #winter #instagram #breakfast #photooftheda   """," ""processed_tweet"": "" winter nature love sunrise photography colonriveramd morning morning godmorning instagod photoftheda    breakfast rt instagram""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9e3e0c333e0518de5a5"""," ""raw_tweet"": ""RT @eldiablo0786: @rajeev_s108 @LisaTruthJohns @pkamla1 @BabyGo2014 @debryan96962349 @Hazloe3 @mysticwolf14 @LeadersAdam @UitstelN @marshaw   """," ""processed_tweet"": "" leadersadam eldiablo0786 debryan96962349 marshaw    babygo2014 s108 hazloe3 uitsteln pkamla1 rt mysticwolf14 lisatruthjohns rajev"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9e8e0c333e0518de5a7"""," ""raw_tweet"": ""#Now playing on @Glams_Radio : #Tie Me Down by #Gryffin &amp; Elley Duhe! Tune in now and enjoy sound of #DeepHouse #Love #Music"""," ""processed_tweet"": "" in eley sound music of now now glams down me tie duhe tune on love playing and enjoy dephouse by gryfin radio amp""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9ebe0c333e0518de5a9"""," ""raw_tweet"": ""suinn was asked who's hes favorite ht member and answered he cudnt choose bc theyre all family so he said if he wer    https://t.co/52ufu0ZzTo"""," ""processed_tweet"": "" htps co who's cudnt said he al bc ht if asked so t wer    answered favorite family member 52ufu0zzto chose theyre hes and suin was""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9ece0c333e0518de5ab"""," ""raw_tweet"": ""See changes as opportunities ????\n\n#changes #newlife #love #loveyourself #happiness #behappy #Opportunities #newtimes    https://t.co/urvheNEcrg"""," ""processed_tweet"": "" as hapines urvhenecrg newlife love oportunities htps se t co changes loveyourself oportunities ????\n\n behapy newtimes   """," ""label"": ""pleasant""}"
"{""id"": ""5e5bc9ede0c333e0518de5ad"""," ""raw_tweet"": ""RT @GreggMasters: Have you ever felt small and insignificant? Well  you   re not  trust me!\nYou have SO much power...\nUse it! Appreciate it!   """," ""processed_tweet"": "" insignificant have felt trust you so me power wel  apreciate ever \nuse much smal not  gregmasters you   re have \nyou and rt it""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9efe0c333e0518de5af"""," ""raw_tweet"": ""#friends #thoughtoftheday #positivethinking #love #purelove \nLet's be in love with life  now!??????? https://t.co/3KaTMWNkMM"""," ""processed_tweet"": "" in \nlet's friends love positivethinking htps with t life  co 3katmwnkm ??????? purelove thoughtoftheday be now"""," ""label"": ""surprise""}"
"{""id"": ""5e5bc9f4e0c333e0518de5b1"""," ""raw_tweet"": ""RT @RiteBoss: CALM BALM GLISS GLOSS BLISS BLESS??????????????????\n\n#Photography #Naturaleza #Artistic #Divine #Art #Love #Imagine #Expression #Mesmeric   """," ""processed_tweet"": "" love mesmeric    divine glos calm naturaleza art imagine photography artistic expresion balm bles??????????????????\n\n blis rt glis ritebos"""," ""label"": ""excitement""}"
"{""id"": ""5e5bc9f4e0c333e0518de5b3"""," ""raw_tweet"": ""RT @IamSaiDharamTej: This tweet shows your grace and super sense of humour... #respect and  #love from my motherland...thank you ????????"""," ""processed_tweet"": "" grace motherland you of this sense super your humour rt my love ???????? thank from and shows respect iamsaidharamtej twet"""," ""label"": ""excitement""}"
"{""id"": ""5e5bc9f4e0c333e0518de5b5"""," ""raw_tweet"": ""Wtf be going on in these streets ????????"""," ""processed_tweet"": ""in strets on these wtf ???????? be going""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9f5e0c333e0518de5b7"""," ""raw_tweet"": ""Why Narcissistic Knight In Shining Armour ... https://t.co/Ve1l5FD2lA #love @LoveEstimator"""," ""processed_tweet"": "" htps why knight love t co shining in ve1l5fd2la armour loveestimator narcisistic""","  ""label"": ""happy""}"
"{""id"": ""5e5bc9fde0c333e0518de5b9"""," ""raw_tweet"": ""#Indy is #hyped for the #NFLCombine! Find your #reason to be hyped this #Friday  we have #dreamjobs    in 44    https://t.co/YScmeuTlfs"""," ""processed_tweet"": "" this in htps nflcombine co the 44    be dreamjobs hyped t your we find indy friday  is yscmeutlfs have reason to for""","  ""label"": ""happy""}"
"{""id"": ""5e5bca00e0c333e0518de5bb"""," ""raw_tweet"": ""RT @eldiablo0786: @rajeev_s108 @LisaTruthJohns @pkamla1 @BabyGo2014 @debryan96962349 @Hazloe3 @mysticwolf14 @LeadersAdam @UitstelN @marshaw   """," ""processed_tweet"": "" leadersadam eldiablo0786 debryan96962349 marshaw    babygo2014 s108 hazloe3 uitsteln pkamla1 rt mysticwolf14 lisatruthjohns rajev"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bca01e0c333e0518de5bd"""," ""raw_tweet"": ""Makes me miss London ?????????????????? @JennCaston ????"""," ""processed_tweet"": "" ???? me london jencaston ?????????????????? mis makes"""," ""label"": ""pleasant""}"
"{""id"": ""5e5bca02e0c333e0518de5bf"""," ""raw_tweet"": ""RT @brenteverett: My new BF! It   s official! @Reyallenking @andrea_suarez_x @lucasent @michaellucasNYC @queermenow #gay #gaylove #love #quee   """," ""processed_tweet"": "" oficial quermenow brenteveret new andrea gaylove suarez love lucasent my gay que    it   s bf michaelucasnyc reyalenking rt x"""," ""label"": ""happy""}"
"{""id"": ""5e5bca05e0c333e0518de5c1"""," ""raw_tweet"": ""RT @BuckeyeCuti: God always comes through.  I needed these words right now.  ??????  Thank you"""," ""processed_tweet"": "" words comes i buckeyecuti right god always through these ?????? thank rt neded you now"""," ""label"": ""excitement""}"
"{""id"": ""5e5bca06e0c333e0518de5c3"""," ""raw_tweet"": ""RT @illucandy: ???? Art Share ????\n\nI got so much support from you all I wanna give back! So let's make an artshare ?????? I want to see all your lov   """," ""processed_tweet"": "" let's you al an ????\n\ni ???? got so your ?????? art artshare much so share i se give ilucandy want lov    back make wana to from suport rt""","  ""label"": ""happy""}"
"{""id"": ""5e5bca0ae0c333e0518de5c5"""," ""raw_tweet"": ""RT @IamSaiDharamTej: This tweet shows your grace and super sense of humour... #respect and  #love from my motherland...thank you ????????"""," ""processed_tweet"": "" grace motherland you of this sense super your humour rt my love ???????? thank from and shows respect iamsaidharamtej twet"""," ""label"": ""excitement""}"
