"{""id"": ""5e5c1172e0c333e0518de7c9"""," ""raw_tweet"": ""RT @heavenskincare: I ve retweeted this from one of our #contestants. But this is the last chance to #win #goldbeevenommask #wingold"""," ""processed_tweet"": "" this one goldbevenomask our to wingold from last the heavenskincare win i ve but is rt contestants retweted of chance"""," ""label"": ""surprise""}"
"{""id"": ""5e5c117be0c333e0518de7cb"""," ""raw_tweet"": ""RT @XfightVidsX: Dude just runs in and knocks him out cold ???? ???? #fights #schoolfights #highschoolfights #streetfights #knockout #like #comme """," ""processed_tweet"": "" in cold highscholfights like fights dude him stretfights xfightvidsx runs come  knockout scholfights and  knocks just rt out"""," ""label"": ""surprise""}"
"{""id"": ""5e5c117ce0c333e0518de7cd"""," ""raw_tweet"": ""@balajis @pulte https://t.co/bWBbZThCdt\n\nwhat about this\n\nwho ever retweets has chance of winning $100 when it hits 1k :)"""," ""processed_tweet"": ""balajis  has hits htps this\n\nwho when wining bwbbzthcdt\n\nwhat t co it about ever 100 1k retwets of pulte chance"""," ""label"": ""pleasant""}"
"{""id"": ""5e5c1182e0c333e0518de7cf"""," ""raw_tweet"": ""GOODMORNING guys. This one is late cause we hit the ground running today. I hope you guys are having an awesome day  https://t.co/YrNWg4jETJ"""," ""processed_tweet"": "" are htps having co the hit you this an godmorning guys yrnwg4jetj t we awesome day  i hope is late one runing cause today ground"""," ""label"": ""pleasant""}"
"{""id"": ""5e5c118ae0c333e0518de7d1"""," ""raw_tweet"": ""RT @StyleStudioUK: Want to #win a beautiful bouquet of flowers for your mum? Simply follow us on social media and like this post.  For extr """," ""processed_tweet"": "" a beautiful want this extr  like simply of flowers your bouquet mum for media on folow win post us stylestudiouk to social and rt for"""," ""label"": ""pleasant""}"
"{""id"": ""5e5c1193e0c333e0518de7d3"""," ""raw_tweet"": ""Thank God it's Sunday and am in bed Eeeeehhhhhh what a long day it has been guys  well got to go peace ??? am out.  https://t.co/nPsJPDVOQw"""," ""processed_tweet"": ""a in  am htps ben co long   npsjpdvoqw what day guys  go got t sunday bed god ??? peace has it's to and thank eeh out wel it"""," ""label"": ""pleasant""}"
"{""id"": ""5e5c1199e0c333e0518de7d5"""," ""raw_tweet"": ""Hi Cynthia please take good care of yourself ok? ?? ???"""," ""processed_tweet"": ""yourself  cynthia god please ok take hi of care"""," ""label"": ""surprise""}"
"{""id"": ""5e5c119de0c333e0518de7d7"""," ""raw_tweet"": ""@godfrienddme @kenyahagihara https://t.co/bWBbZThCdt\n\nwhat about this\n\nwho ever retweets has chance of winning $100 when it hits 1k :)"""," ""processed_tweet"": "" godfriendme has hits htps kenyahagihara this\n\nwho when wining bwbbzthcdt\n\nwhat t co about ever 100 1k retwets of it chance"""," ""label"": ""angry""}"
"{""id"": ""5e5c11a4e0c333e0518de7d9"""," ""raw_tweet"": ""@TomDPeabody1 https://t.co/bWBbZThCdt\n\nwhat about this\n\nwho ever retweets has chance of winning $100 when it hits 1k :)"""," ""processed_tweet"": "" has hits htps this\n\nwho when wining bwbbzthcdt\n\nwhat t co tomdpeabody1 about ever 100 1k retwets of it chance"""," ""label"": ""pleasant""}"
"{""id"": ""5e5c11afe0c333e0518de7db"""," ""raw_tweet"": ""RT @ReadyHarris: The 4??????1??????1?????? from @hcphtx and @HoustonHealth \n#Trusted sources."""," ""processed_tweet"": "" the trusted from hcphtx and readyharis houstonhealth rt 4??????1??????1?????? sources \n"""," ""label"": ""excitement""}"
"{""id"": ""5e5c11bbe0c333e0518de7dd"""," ""raw_tweet"": ""It's : 2020-03-01T19:49:08.8184420Z \n\n#tuesdaymotivation #funny #pets #followme #f4f #c4c #shout #love #me #cute  https://t.co/Vo3TDrV06Z"""," ""processed_tweet"": "" folowme htps 08 c4c 01t19 co pets shout cute  2020 \n\n me t tuesdaymotivation vo3tdrv06z funy love 49 8184420z 03 f4f it's"""," ""label"": ""angry""}"
